,County,State,City,Pollutant,Date,total_population,cumulative_cases,cumulative_deaths,new_cases,new_deaths
16291,Androscoggin,Maine,Lewiston,4.2,2020-05-26,107444.0,247,2,9.0,0.0
16292,Androscoggin,Maine,Lewiston,6.1,2020-05-27,107444.0,252,2,5.0,0.0
16293,Androscoggin,Maine,Lewiston,4.3,2020-05-28,107444.0,264,2,12.0,0.0
16294,Androscoggin,Maine,Lewiston,5.9,2020-05-29,107444.0,269,2,5.0,0.0
16295,Androscoggin,Maine,Lewiston,5.0,2020-05-30,107444.0,287,2,18.0,0.0
16296,Androscoggin,Maine,Lewiston,3.1,2020-05-31,107444.0,298,2,11.0,0.0
16297,Aroostook,Maine,Presque Isle,7.9,2020-01-23,68269.0,0,0,0.0,0.0
16298,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.0,2020-01-23,68269.0,0,0,0.0,0.0
16299,Aroostook,Maine,Presque Isle,9.1,2020-01-24,68269.0,0,0,0.0,0.0
16300,Aroostook,Maine,Madawaska (census name for Madawaska Center),9.7,2020-01-24,68269.0,0,0,0.0,0.0
16301,Aroostook,Maine,Presque Isle,7.5,2020-01-25,68269.0,0,0,0.0,0.0
16302,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.7,2020-01-25,68269.0,0,0,0.0,0.0
16303,Aroostook,Maine,Presque Isle,1.9,2020-01-26,68269.0,0,0,0.0,0.0
16304,Aroostook,Maine,Madawaska (census name for Madawaska Center),2.2,2020-01-26,68269.0,0,0,0.0,0.0
16305,Aroostook,Maine,Presque Isle,0.4,2020-01-27,68269.0,0,0,0.0,0.0
16306,Aroostook,Maine,Madawaska (census name for Madawaska Center),4.5,2020-01-27,68269.0,0,0,0.0,0.0
16307,Aroostook,Maine,Presque Isle,8.0,2020-01-29,68269.0,0,0,0.0,0.0
16308,Aroostook,Maine,Madawaska (census name for Madawaska Center),7.3,2020-01-29,68269.0,0,0,0.0,0.0
16309,Aroostook,Maine,Presque Isle,11.1,2020-01-30,68269.0,0,0,0.0,0.0
16310,Aroostook,Maine,Madawaska (census name for Madawaska Center),10.9,2020-01-30,68269.0,0,0,0.0,0.0
16311,Aroostook,Maine,Presque Isle,19.4,2020-01-31,68269.0,0,0,0.0,0.0
16312,Aroostook,Maine,Madawaska (census name for Madawaska Center),23.5,2020-01-31,68269.0,0,0,0.0,0.0
16313,Aroostook,Maine,Presque Isle,17.7,2020-02-01,68269.0,0,0,0.0,0.0
16314,Aroostook,Maine,Madawaska (census name for Madawaska Center),15.6,2020-02-01,68269.0,0,0,0.0,0.0
16315,Aroostook,Maine,Presque Isle,8.1,2020-02-02,68269.0,0,0,0.0,0.0
16316,Aroostook,Maine,Madawaska (census name for Madawaska Center),10.0,2020-02-02,68269.0,0,0,0.0,0.0
16317,Aroostook,Maine,Presque Isle,5.4,2020-02-04,68269.0,0,0,0.0,0.0
16318,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.6,2020-02-04,68269.0,0,0,0.0,0.0
16319,Aroostook,Maine,Presque Isle,5.3,2020-02-05,68269.0,0,0,0.0,0.0
16320,Aroostook,Maine,Madawaska (census name for Madawaska Center),7.7,2020-02-05,68269.0,0,0,0.0,0.0
16321,Aroostook,Maine,Presque Isle,5.1,2020-02-06,68269.0,0,0,0.0,0.0
16322,Aroostook,Maine,Madawaska (census name for Madawaska Center),11.7,2020-02-06,68269.0,0,0,0.0,0.0
16323,Aroostook,Maine,Presque Isle,1.6,2020-02-07,68269.0,0,0,0.0,0.0
16324,Aroostook,Maine,Madawaska (census name for Madawaska Center),4.4,2020-02-07,68269.0,0,0,0.0,0.0
16325,Aroostook,Maine,Presque Isle,3.3,2020-02-08,68269.0,0,0,0.0,0.0
16326,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.7,2020-02-08,68269.0,0,0,0.0,0.0
16327,Aroostook,Maine,Presque Isle,9.6,2020-02-10,68269.0,0,0,0.0,0.0
16328,Aroostook,Maine,Madawaska (census name for Madawaska Center),11.3,2020-02-10,68269.0,0,0,0.0,0.0
16329,Aroostook,Maine,Presque Isle,13.4,2020-02-11,68269.0,0,0,0.0,0.0
16330,Aroostook,Maine,Madawaska (census name for Madawaska Center),14.8,2020-02-11,68269.0,0,0,0.0,0.0
16331,Aroostook,Maine,Presque Isle,4.2,2020-02-12,68269.0,0,0,0.0,0.0
16332,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.2,2020-02-12,68269.0,0,0,0.0,0.0
16333,Aroostook,Maine,Presque Isle,2.3,2020-02-13,68269.0,0,0,0.0,0.0
16334,Aroostook,Maine,Madawaska (census name for Madawaska Center),4.7,2020-02-13,68269.0,0,0,0.0,0.0
16335,Aroostook,Maine,Presque Isle,7.2,2020-02-14,68269.0,0,0,0.0,0.0
16336,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.5,2020-02-14,68269.0,0,0,0.0,0.0
16337,Aroostook,Maine,Presque Isle,4.9,2020-02-16,68269.0,0,0,0.0,0.0
16338,Aroostook,Maine,Madawaska (census name for Madawaska Center),4.7,2020-02-16,68269.0,0,0,0.0,0.0
16339,Aroostook,Maine,Presque Isle,7.2,2020-02-17,68269.0,0,0,0.0,0.0
16340,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.4,2020-02-17,68269.0,0,0,0.0,0.0
16341,Aroostook,Maine,Presque Isle,9.7,2020-02-18,68269.0,0,0,0.0,0.0
16342,Aroostook,Maine,Madawaska (census name for Madawaska Center),10.0,2020-02-18,68269.0,0,0,0.0,0.0
16343,Aroostook,Maine,Presque Isle,1.3,2020-02-19,68269.0,0,0,0.0,0.0
16344,Aroostook,Maine,Madawaska (census name for Madawaska Center),4.0,2020-02-19,68269.0,0,0,0.0,0.0
16345,Aroostook,Maine,Presque Isle,4.0,2020-02-20,68269.0,0,0,0.0,0.0
16346,Aroostook,Maine,Madawaska (census name for Madawaska Center),11.0,2020-02-20,68269.0,0,0,0.0,0.0
16347,Aroostook,Maine,Presque Isle,6.8,2020-02-22,68269.0,0,0,0.0,0.0
16348,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.3,2020-02-22,68269.0,0,0,0.0,0.0
16349,Aroostook,Maine,Presque Isle,13.2,2020-02-23,68269.0,0,0,0.0,0.0
16350,Aroostook,Maine,Madawaska (census name for Madawaska Center),12.6,2020-02-23,68269.0,0,0,0.0,0.0
16351,Aroostook,Maine,Presque Isle,8.7,2020-02-24,68269.0,0,0,0.0,0.0
16352,Aroostook,Maine,Madawaska (census name for Madawaska Center),13.1,2020-02-24,68269.0,0,0,0.0,0.0
16353,Aroostook,Maine,Presque Isle,16.6,2020-02-25,68269.0,0,0,0.0,0.0
16354,Aroostook,Maine,Madawaska (census name for Madawaska Center),20.0,2020-02-25,68269.0,0,0,0.0,0.0
16355,Aroostook,Maine,Presque Isle,11.3,2020-02-26,68269.0,0,0,0.0,0.0
16356,Aroostook,Maine,Madawaska (census name for Madawaska Center),12.2,2020-02-26,68269.0,0,0,0.0,0.0
16357,Aroostook,Maine,Presque Isle,2.8,2020-02-28,68269.0,0,0,0.0,0.0
16358,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.0,2020-02-28,68269.0,0,0,0.0,0.0
16359,Aroostook,Maine,Presque Isle,6.4,2020-02-29,68269.0,0,0,0.0,0.0
16360,Aroostook,Maine,Madawaska (census name for Madawaska Center),9.7,2020-02-29,68269.0,0,0,0.0,0.0
16361,Aroostook,Maine,Presque Isle,7.9,2020-03-01,68269.0,0,0,0.0,0.0
16362,Aroostook,Maine,Madawaska (census name for Madawaska Center),13.3,2020-03-01,68269.0,0,0,0.0,0.0
16363,Aroostook,Maine,Presque Isle,7.7,2020-03-02,68269.0,0,0,0.0,0.0
16364,Aroostook,Maine,Madawaska (census name for Madawaska Center),11.3,2020-03-02,68269.0,0,0,0.0,0.0
16365,Aroostook,Maine,Presque Isle,6.4,2020-03-03,68269.0,0,0,0.0,0.0
16366,Aroostook,Maine,Presque Isle,2.2,2020-03-05,68269.0,0,0,0.0,0.0
16367,Aroostook,Maine,Presque Isle,7.5,2020-03-06,68269.0,0,0,0.0,0.0
16368,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.3,2020-03-06,68269.0,0,0,0.0,0.0
16369,Aroostook,Maine,Presque Isle,3.9,2020-03-07,68269.0,0,0,0.0,0.0
16370,Aroostook,Maine,Madawaska (census name for Madawaska Center),7.2,2020-03-07,68269.0,0,0,0.0,0.0
16371,Aroostook,Maine,Presque Isle,5.9,2020-03-08,68269.0,0,0,0.0,0.0
16372,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.8,2020-03-08,68269.0,0,0,0.0,0.0
16373,Aroostook,Maine,Presque Isle,2.8,2020-03-09,68269.0,0,0,0.0,0.0
16374,Aroostook,Maine,Madawaska (census name for Madawaska Center),2.8,2020-03-09,68269.0,0,0,0.0,0.0
16375,Aroostook,Maine,Presque Isle,4.0,2020-03-11,68269.0,0,0,0.0,0.0
16376,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.0,2020-03-11,68269.0,0,0,0.0,0.0
16377,Aroostook,Maine,Presque Isle,8.5,2020-03-12,68269.0,0,0,0.0,0.0
16378,Aroostook,Maine,Madawaska (census name for Madawaska Center),10.2,2020-03-12,68269.0,0,0,0.0,0.0
16379,Aroostook,Maine,Presque Isle,3.7,2020-03-13,68269.0,0,0,0.0,0.0
16380,Aroostook,Maine,Madawaska (census name for Madawaska Center),3.1,2020-03-13,68269.0,0,0,0.0,0.0
16381,Aroostook,Maine,Presque Isle,1.7,2020-03-14,68269.0,0,0,0.0,0.0
16382,Aroostook,Maine,Madawaska (census name for Madawaska Center),4.1,2020-03-14,68269.0,0,0,0.0,0.0
16383,Aroostook,Maine,Presque Isle,2.2,2020-03-15,68269.0,0,0,0.0,0.0
16384,Aroostook,Maine,Madawaska (census name for Madawaska Center),3.2,2020-03-15,68269.0,0,0,0.0,0.0
16385,Aroostook,Maine,Presque Isle,2.3,2020-03-17,68269.0,0,0,0.0,0.0
16386,Aroostook,Maine,Madawaska (census name for Madawaska Center),1.7,2020-03-17,68269.0,0,0,0.0,0.0
16387,Aroostook,Maine,Presque Isle,5.0,2020-03-18,68269.0,0,0,0.0,0.0
16388,Aroostook,Maine,Madawaska (census name for Madawaska Center),6.6,2020-03-18,68269.0,0,0,0.0,0.0
16389,Aroostook,Maine,Presque Isle,6.3,2020-03-19,68269.0,0,0,0.0,0.0
16390,Aroostook,Maine,Madawaska (census name for Madawaska Center),6.6,2020-03-19,68269.0,0,0,0.0,0.0
16391,Aroostook,Maine,Presque Isle,0.4,2020-03-20,68269.0,0,0,0.0,0.0
16392,Aroostook,Maine,Madawaska (census name for Madawaska Center),0.0,2020-03-20,68269.0,0,0,0.0,0.0
16393,Aroostook,Maine,Presque Isle,3.2,2020-03-21,68269.0,0,0,0.0,0.0
16394,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.2,2020-03-21,68269.0,0,0,0.0,0.0
16395,Aroostook,Maine,Presque Isle,4.6,2020-03-23,68269.0,0,0,0.0,0.0
16396,Aroostook,Maine,Madawaska (census name for Madawaska Center),6.7,2020-03-23,68269.0,0,0,0.0,0.0
16397,Aroostook,Maine,Presque Isle,4.2,2020-03-24,68269.0,0,0,0.0,0.0
16398,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.7,2020-03-24,68269.0,0,0,0.0,0.0
16399,Aroostook,Maine,Presque Isle,7.3,2020-03-25,68269.0,0,0,0.0,0.0
16400,Aroostook,Maine,Madawaska (census name for Madawaska Center),8.4,2020-03-25,68269.0,0,0,0.0,0.0
16401,Aroostook,Maine,Presque Isle,3.4,2020-03-27,68269.0,0,0,0.0,0.0
16402,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.0,2020-03-27,68269.0,0,0,0.0,0.0
16403,Aroostook,Maine,Presque Isle,6.1,2020-03-29,68269.0,0,0,0.0,0.0
16404,Aroostook,Maine,Madawaska (census name for Madawaska Center),6.6,2020-03-29,68269.0,0,0,0.0,0.0
16405,Aroostook,Maine,Presque Isle,2.3,2020-03-30,68269.0,0,0,0.0,0.0
16406,Aroostook,Maine,Madawaska (census name for Madawaska Center),1.8,2020-03-30,68269.0,0,0,0.0,0.0
16407,Aroostook,Maine,Presque Isle,5.0,2020-03-31,68269.0,0,0,0.0,0.0
16408,Aroostook,Maine,Madawaska (census name for Madawaska Center),4.0,2020-03-31,68269.0,0,0,0.0,0.0
16409,Aroostook,Maine,Madawaska (census name for Madawaska Center),5.2,2020-03-26,68269.0,0,0,0.0,0.0
16410,Oxford,Maine,Rumford (census name for Rumford Compact),7.8,2020-02-06,57325.0,0,0,0.0,0.0
16411,Oxford,Maine,Rumford (census name for Rumford Compact),2.7,2020-02-07,57325.0,0,0,0.0,0.0
16412,Oxford,Maine,Rumford (census name for Rumford Compact),5.1,2020-02-08,57325.0,0,0,0.0,0.0
16413,Oxford,Maine,Rumford (census name for Rumford Compact),10.6,2020-02-10,57325.0,0,0,0.0,0.0
16414,Oxford,Maine,Rumford (census name for Rumford Compact),12.7,2020-02-16,57325.0,0,0,0.0,0.0
16415,Oxford,Maine,Rumford (census name for Rumford Compact),10.1,2020-02-17,57325.0,0,0,0.0,0.0
16416,Oxford,Maine,Rumford (census name for Rumford Compact),7.9,2020-02-18,57325.0,0,0,0.0,0.0
16417,Oxford,Maine,Rumford (census name for Rumford Compact),1.8,2020-02-19,57325.0,0,0,0.0,0.0
16418,Oxford,Maine,Rumford (census name for Rumford Compact),1.8,2020-02-20,57325.0,0,0,0.0,0.0
16419,Oxford,Maine,Rumford (census name for Rumford Compact),9.3,2020-02-26,57325.0,0,0,0.0,0.0
16420,Oxford,Maine,Rumford (census name for Rumford Compact),2.6,2020-02-29,57325.0,0,0,0.0,0.0
16421,Oxford,Maine,Rumford (census name for Rumford Compact),1.2,2020-03-01,57325.0,0,0,0.0,0.0
16422,Oxford,Maine,Rumford (census name for Rumford Compact),2.9,2020-03-02,57325.0,0,0,0.0,0.0
16423,Oxford,Maine,Rumford (census name for Rumford Compact),5.2,2020-03-05,57325.0,0,0,0.0,0.0
16424,Oxford,Maine,Rumford (census name for Rumford Compact),7.3,2020-03-06,57325.0,0,0,0.0,0.0
16425,Oxford,Maine,Rumford (census name for Rumford Compact),3.6,2020-03-07,57325.0,0,0,0.0,0.0
16426,Oxford,Maine,Rumford (census name for Rumford Compact),5.8,2020-03-08,57325.0,0,0,0.0,0.0
16427,Oxford,Maine,Rumford (census name for Rumford Compact),11.1,2020-03-09,57325.0,0,0,0.0,0.0
16428,Oxford,Maine,Rumford (census name for Rumford Compact),4.3,2020-03-11,57325.0,0,0,0.0,0.0
16429,Oxford,Maine,Rumford (census name for Rumford Compact),5.6,2020-03-12,57325.0,0,0,0.0,0.0
16430,Oxford,Maine,Rumford (census name for Rumford Compact),2.4,2020-03-13,57325.0,0,0,0.0,0.0
16431,Oxford,Maine,Rumford (census name for Rumford Compact),2.4,2020-03-14,57325.0,0,0,0.0,0.0
16432,Oxford,Maine,Rumford (census name for Rumford Compact),4.7,2020-03-15,57325.0,0,0,0.0,0.0
16433,Oxford,Maine,Rumford (census name for Rumford Compact),3.2,2020-03-17,57325.0,1,0,1.0,0.0
16434,Oxford,Maine,Rumford (census name for Rumford Compact),4.2,2020-03-18,57325.0,1,0,0.0,0.0
16435,Oxford,Maine,Rumford (census name for Rumford Compact),5.0,2020-03-19,57325.0,1,0,0.0,0.0
16436,Oxford,Maine,Rumford (census name for Rumford Compact),2.6,2020-03-20,57325.0,1,0,0.0,0.0
16437,Oxford,Maine,Rumford (census name for Rumford Compact),4.5,2020-03-21,57325.0,4,0,3.0,0.0
16438,Oxford,Maine,Rumford (census name for Rumford Compact),4.4,2020-03-23,57325.0,5,0,1.0,0.0
16439,Oxford,Maine,Rumford (census name for Rumford Compact),5.5,2020-03-24,57325.0,6,0,1.0,0.0
16440,Oxford,Maine,Rumford (census name for Rumford Compact),7.0,2020-03-25,57325.0,6,0,0.0,0.0
16441,Oxford,Maine,Rumford (census name for Rumford Compact),7.8,2020-03-26,57325.0,8,0,2.0,0.0
16442,Oxford,Maine,Rumford (census name for Rumford Compact),3.8,2020-03-27,57325.0,8,0,0.0,0.0
16443,Oxford,Maine,Rumford (census name for Rumford Compact),5.2,2020-03-29,57325.0,9,0,1.0,0.0
16444,Oxford,Maine,Rumford (census name for Rumford Compact),4.6,2020-03-30,57325.0,9,0,0.0,0.0
16445,Oxford,Maine,Rumford (census name for Rumford Compact),4.7,2020-03-31,57325.0,9,0,0.0,0.0
16446,Oxford,Maine,Rumford (census name for Rumford Compact),3.7,2020-04-01,57325.0,9,0,0.0,0.0
16447,Oxford,Maine,Rumford (census name for Rumford Compact),1.0,2020-04-02,57325.0,9,0,0.0,0.0
16448,Oxford,Maine,Rumford (census name for Rumford Compact),2.2,2020-04-03,57325.0,10,0,1.0,0.0
16449,Oxford,Maine,Rumford (census name for Rumford Compact),3.8,2020-04-04,57325.0,11,0,1.0,0.0
16450,Oxford,Maine,Rumford (census name for Rumford Compact),6.5,2020-04-05,57325.0,11,0,0.0,0.0
16451,Oxford,Maine,Rumford (census name for Rumford Compact),3.0,2020-04-06,57325.0,11,0,0.0,0.0
16452,Oxford,Maine,Rumford (census name for Rumford Compact),4.5,2020-04-07,57325.0,12,0,1.0,0.0
16453,Oxford,Maine,Rumford (census name for Rumford Compact),5.2,2020-04-08,57325.0,12,0,0.0,0.0
16454,Oxford,Maine,Rumford (census name for Rumford Compact),3.5,2020-04-09,57325.0,12,0,0.0,0.0
16455,Oxford,Maine,Rumford (census name for Rumford Compact),1.6,2020-04-10,57325.0,12,0,0.0,0.0
16456,Oxford,Maine,Rumford (census name for Rumford Compact),2.2,2020-04-11,57325.0,13,0,1.0,0.0
16457,Oxford,Maine,Rumford (census name for Rumford Compact),5.4,2020-04-12,57325.0,13,0,0.0,0.0
16458,Oxford,Maine,Rumford (census name for Rumford Compact),3.2,2020-04-13,57325.0,13,0,0.0,0.0
16459,Oxford,Maine,Rumford (census name for Rumford Compact),1.7,2020-04-14,57325.0,13,0,0.0,0.0
16460,Oxford,Maine,Rumford (census name for Rumford Compact),2.9,2020-04-15,57325.0,13,0,0.0,0.0
16461,Oxford,Maine,Rumford (census name for Rumford Compact),2.5,2020-04-16,57325.0,13,0,0.0,0.0
16462,Oxford,Maine,Rumford (census name for Rumford Compact),3.6,2020-04-17,57325.0,13,0,0.0,0.0
16463,Oxford,Maine,Rumford (census name for Rumford Compact),4.8,2020-04-18,57325.0,13,0,0.0,0.0
16464,Oxford,Maine,Rumford (census name for Rumford Compact),6.8,2020-04-19,57325.0,14,0,1.0,0.0
16465,Oxford,Maine,Rumford (census name for Rumford Compact),3.0,2020-04-20,57325.0,14,0,0.0,0.0
16466,Oxford,Maine,Rumford (census name for Rumford Compact),4.0,2020-04-21,57325.0,14,0,0.0,0.0
16467,Oxford,Maine,Rumford (census name for Rumford Compact),2.1,2020-04-22,57325.0,14,0,0.0,0.0
16468,Oxford,Maine,Rumford (census name for Rumford Compact),3.2,2020-04-23,57325.0,14,0,0.0,0.0
16469,Oxford,Maine,Rumford (census name for Rumford Compact),4.5,2020-04-24,57325.0,14,0,0.0,0.0
16470,Oxford,Maine,Rumford (census name for Rumford Compact),5.6,2020-04-25,57325.0,14,0,0.0,0.0
16471,Oxford,Maine,Rumford (census name for Rumford Compact),5.8,2020-04-26,57325.0,15,0,1.0,0.0
16472,Oxford,Maine,Rumford (census name for Rumford Compact),2.5,2020-04-27,57325.0,15,0,0.0,0.0
16473,Oxford,Maine,Rumford (census name for Rumford Compact),2.1,2020-04-28,57325.0,15,0,0.0,0.0
16474,Oxford,Maine,Rumford (census name for Rumford Compact),3.1,2020-04-29,57325.0,15,0,0.0,0.0
16475,Oxford,Maine,Rumford (census name for Rumford Compact),4.6,2020-04-30,57325.0,15,0,0.0,0.0
16476,Oxford,Maine,Rumford (census name for Rumford Compact),1.1,2020-05-01,57325.0,15,0,0.0,0.0
16477,Oxford,Maine,Rumford (census name for Rumford Compact),3.2,2020-05-02,57325.0,15,0,0.0,0.0
16478,Oxford,Maine,Rumford (census name for Rumford Compact),3.6,2020-05-03,57325.0,15,0,0.0,0.0
16479,Oxford,Maine,Rumford (census name for Rumford Compact),2.6,2020-05-04,57325.0,15,0,0.0,0.0
16480,Oxford,Maine,Rumford (census name for Rumford Compact),2.2,2020-05-05,57325.0,15,0,0.0,0.0
16481,Oxford,Maine,Rumford (census name for Rumford Compact),1.9,2020-05-06,57325.0,16,0,1.0,0.0
16482,Oxford,Maine,Rumford (census name for Rumford Compact),2.8,2020-05-07,57325.0,17,0,1.0,0.0
16483,Oxford,Maine,Rumford (census name for Rumford Compact),1.2,2020-05-08,57325.0,17,0,0.0,0.0
16484,Oxford,Maine,Rumford (census name for Rumford Compact),2.3,2020-05-09,57325.0,17,0,0.0,0.0
16485,Oxford,Maine,Rumford (census name for Rumford Compact),2.5,2020-05-10,57325.0,17,0,0.0,0.0
16486,Oxford,Maine,Rumford (census name for Rumford Compact),4.3,2020-05-11,57325.0,17,0,0.0,0.0
16487,Oxford,Maine,Rumford (census name for Rumford Compact),1.8,2020-05-12,57325.0,17,0,0.0,0.0
16488,Oxford,Maine,Rumford (census name for Rumford Compact),2.6,2020-05-13,57325.0,17,0,0.0,0.0
16489,Oxford,Maine,Rumford (census name for Rumford Compact),2.8,2020-05-14,57325.0,17,0,0.0,0.0
16490,Oxford,Maine,Rumford (census name for Rumford Compact),5.5,2020-05-15,57325.0,17,0,0.0,0.0
16491,Oxford,Maine,Rumford (census name for Rumford Compact),3.5,2020-05-16,57325.0,17,0,0.0,0.0
16492,Oxford,Maine,Rumford (census name for Rumford Compact),3.7,2020-05-17,57325.0,17,0,0.0,0.0
16493,Oxford,Maine,Rumford (census name for Rumford Compact),4.7,2020-05-22,57325.0,19,0,1.0,0.0
16494,Oxford,Maine,Rumford (census name for Rumford Compact),4.9,2020-05-23,57325.0,19,0,0.0,0.0
16495,Oxford,Maine,Rumford (census name for Rumford Compact),4.3,2020-05-24,57325.0,21,0,2.0,0.0
16496,Oxford,Maine,Rumford (census name for Rumford Compact),3.5,2020-05-25,57325.0,21,0,0.0,0.0
16497,Oxford,Maine,Rumford (census name for Rumford Compact),6.0,2020-05-26,57325.0,22,0,1.0,0.0
16498,Oxford,Maine,Rumford (census name for Rumford Compact),7.2,2020-05-27,57325.0,26,0,4.0,0.0
16499,Oxford,Maine,Rumford (census name for Rumford Compact),7.5,2020-05-28,57325.0,29,0,3.0,0.0
16500,Oxford,Maine,Rumford (census name for Rumford Compact),1.7,2020-05-29,57325.0,32,0,3.0,0.0
16501,Oxford,Maine,Rumford (census name for Rumford Compact),3.0,2020-05-30,57325.0,33,0,1.0,0.0
16502,Oxford,Maine,Rumford (census name for Rumford Compact),1.5,2020-05-31,57325.0,34,0,1.0,0.0
16503,Hancock,Maine,Not in a city,2.7,2020-01-22,54541.0,0,0,,
16504,Hancock,Maine,Not in a city,2.4,2020-01-22,54541.0,0,0,,
16505,Hancock,Maine,Not in a city,5.1,2020-01-23,54541.0,0,0,0.0,0.0
16506,Hancock,Maine,Not in a city,6.3,2020-01-24,54541.0,0,0,0.0,0.0
16507,Hancock,Maine,Not in a city,4.5,2020-01-25,54541.0,0,0,0.0,0.0
16508,Hancock,Maine,Not in a city,4.2,2020-01-25,54541.0,0,0,0.0,0.0
16509,Hancock,Maine,Not in a city,0.7,2020-01-26,54541.0,0,0,0.0,0.0
16510,Hancock,Maine,Not in a city,1.0,2020-01-27,54541.0,0,0,0.0,0.0
16511,Hancock,Maine,Not in a city,0.4,2020-01-28,54541.0,0,0,0.0,0.0
16512,Hancock,Maine,Not in a city,1.0,2020-01-28,54541.0,0,0,0.0,0.0
16513,Hancock,Maine,Not in a city,0.6,2020-01-29,54541.0,0,0,0.0,0.0
16514,Hancock,Maine,Not in a city,1.2,2020-01-30,54541.0,0,0,0.0,0.0
16515,Hancock,Maine,Not in a city,3.2,2020-01-31,54541.0,0,0,0.0,0.0
16516,Hancock,Maine,Not in a city,3.1,2020-01-31,54541.0,0,0,0.0,0.0
16517,Hancock,Maine,Not in a city,2.7,2020-02-01,54541.0,0,0,0.0,0.0
16518,Hancock,Maine,Not in a city,4.9,2020-02-02,54541.0,0,0,0.0,0.0
16519,Hancock,Maine,Not in a city,5.0,2020-02-03,54541.0,0,0,0.0,0.0
16520,Hancock,Maine,Not in a city,4.0,2020-02-03,54541.0,0,0,0.0,0.0
16521,Hancock,Maine,Not in a city,1.8,2020-02-04,54541.0,0,0,0.0,0.0
16522,Hancock,Maine,Not in a city,2.2,2020-02-05,54541.0,0,0,0.0,0.0
16523,Hancock,Maine,Not in a city,1.2,2020-02-06,54541.0,0,0,0.0,0.0
16524,Hancock,Maine,Not in a city,1.0,2020-02-07,54541.0,0,0,0.0,0.0
16525,Hancock,Maine,Not in a city,2.6,2020-02-08,54541.0,0,0,0.0,0.0
16526,Hancock,Maine,Not in a city,2.8,2020-02-09,54541.0,0,0,0.0,0.0
16527,Hancock,Maine,Not in a city,2.4,2020-02-09,54541.0,0,0,0.0,0.0
16528,Hancock,Maine,Not in a city,2.5,2020-02-10,54541.0,0,0,0.0,0.0
16529,Hancock,Maine,Not in a city,2.0,2020-02-11,54541.0,0,0,0.0,0.0
16530,Hancock,Maine,Not in a city,3.5,2020-02-12,54541.0,0,0,0.0,0.0
16531,Hancock,Maine,Not in a city,4.4,2020-02-12,54541.0,0,0,0.0,0.0
16532,Hancock,Maine,Not in a city,2.7,2020-02-13,54541.0,0,0,0.0,0.0
16533,Hancock,Maine,Not in a city,2.2,2020-02-14,54541.0,0,0,0.0,0.0
16534,Hancock,Maine,Not in a city,4.1,2020-02-15,54541.0,0,0,0.0,0.0
16535,Hancock,Maine,Not in a city,3.5,2020-02-15,54541.0,0,0,0.0,0.0
16536,Hancock,Maine,Not in a city,5.1,2020-02-16,54541.0,0,0,0.0,0.0
16537,Hancock,Maine,Not in a city,4.3,2020-02-17,54541.0,0,0,0.0,0.0
16538,Hancock,Maine,Not in a city,2.3,2020-02-18,54541.0,0,0,0.0,0.0
16539,Hancock,Maine,Not in a city,3.0,2020-02-18,54541.0,0,0,0.0,0.0
16540,Hancock,Maine,Not in a city,1.1,2020-02-19,54541.0,0,0,0.0,0.0
16541,Hancock,Maine,Not in a city,1.7,2020-02-20,54541.0,0,0,0.0,0.0
16542,Hancock,Maine,Not in a city,4.2,2020-02-21,54541.0,0,0,0.0,0.0
16543,Hancock,Maine,Not in a city,3.3,2020-02-21,54541.0,0,0,0.0,0.0
16544,Hancock,Maine,Not in a city,6.1,2020-02-22,54541.0,0,0,0.0,0.0
16545,Hancock,Maine,Not in a city,9.5,2020-02-23,54541.0,0,0,0.0,0.0
16546,Hancock,Maine,Not in a city,8.0,2020-02-24,54541.0,0,0,0.0,0.0
16547,Hancock,Maine,Not in a city,9.5,2020-02-24,54541.0,0,0,0.0,0.0
16548,Hancock,Maine,Not in a city,9.2,2020-02-25,54541.0,0,0,0.0,0.0
16549,Hancock,Maine,Not in a city,6.7,2020-02-26,54541.0,0,0,0.0,0.0
16550,Hancock,Maine,Not in a city,3.5,2020-02-27,54541.0,0,0,0.0,0.0
16551,Hancock,Maine,Not in a city,4.5,2020-02-27,54541.0,0,0,0.0,0.0
16552,Hancock,Maine,Not in a city,0.7,2020-02-28,54541.0,0,0,0.0,0.0
16553,Hancock,Maine,Not in a city,1.3,2020-02-29,54541.0,0,0,0.0,0.0
16554,Hancock,Maine,Not in a city,5.1,2020-03-01,54541.0,0,0,0.0,0.0
16555,Hancock,Maine,Not in a city,3.7,2020-03-01,54541.0,0,0,0.0,0.0
16556,Hancock,Maine,Not in a city,5.6,2020-03-02,54541.0,0,0,0.0,0.0
