,County,State,City,Pollutant,Date
35065,Salt Lake,Utah,Herriman,2.9,2020-03-12
35066,Salt Lake,Utah,Herriman,4.1,2020-03-13
35067,Salt Lake,Utah,Herriman,2.1,2020-03-14
35068,Salt Lake,Utah,Herriman,1.5,2020-03-15
35069,Salt Lake,Utah,Herriman,1.9,2020-03-16
35070,Salt Lake,Utah,Herriman,2.2,2020-03-17
35071,Salt Lake,Utah,Herriman,1.3,2020-03-18
35072,Salt Lake,Utah,Herriman,2.1,2020-03-19
35073,Salt Lake,Utah,Herriman,1.7,2020-03-20
35074,Salt Lake,Utah,Herriman,2.3,2020-03-21
35075,Salt Lake,Utah,Herriman,3.0,2020-03-22
35076,Salt Lake,Utah,Herriman,1.9,2020-03-23
35077,Salt Lake,Utah,Herriman,1.6,2020-03-24
35078,Salt Lake,Utah,Herriman,2.6,2020-03-25
35079,Salt Lake,Utah,Herriman,1.6,2020-03-26
35080,Salt Lake,Utah,Herriman,2.8,2020-03-27
35081,Salt Lake,Utah,Herriman,5.9,2020-03-28
35082,Salt Lake,Utah,Herriman,4.0,2020-03-29
35083,Salt Lake,Utah,Herriman,2.7,2020-03-30
35084,Salt Lake,Utah,Herriman,2.3,2020-03-31
35085,Salt Lake,Utah,Herriman,2.6,2020-04-01
35086,Salt Lake,Utah,Herriman,3.1,2020-04-02
35087,Salt Lake,Utah,Herriman,2.4,2020-04-03
35088,Salt Lake,Utah,Herriman,3.1,2020-04-04
35089,Salt Lake,Utah,Herriman,5.9,2020-04-05
35090,Salt Lake,Utah,Herriman,4.4,2020-04-06
35091,Salt Lake,Utah,Herriman,4.8,2020-04-07
35092,Salt Lake,Utah,Herriman,5.3,2020-04-08
35093,Salt Lake,Utah,Herriman,4.0,2020-04-09
35094,Salt Lake,Utah,Herriman,4.7,2020-04-10
35095,Salt Lake,Utah,Herriman,3.4,2020-04-11
35096,Salt Lake,Utah,Herriman,3.2,2020-04-12
35097,Salt Lake,Utah,Herriman,4.7,2020-04-13
35098,Salt Lake,Utah,Herriman,4.7,2020-04-14
35099,Salt Lake,Utah,Herriman,2.2,2020-04-15
35100,Salt Lake,Utah,Herriman,2.0,2020-04-16
35101,Salt Lake,Utah,Herriman,4.1,2020-04-17
35102,Salt Lake,Utah,Herriman,5.3,2020-04-18
35103,Salt Lake,Utah,Herriman,3.1,2020-04-19
35104,Salt Lake,Utah,Herriman,5.7,2020-04-20
35105,Salt Lake,Utah,Herriman,5.9,2020-04-21
35106,Salt Lake,Utah,Herriman,4.7,2020-04-22
35107,Salt Lake,Utah,Herriman,4.6,2020-04-23
35108,Salt Lake,Utah,Herriman,4.1,2020-04-24
35109,Salt Lake,Utah,Herriman,5.6,2020-04-25
35110,Salt Lake,Utah,Herriman,2.9,2020-04-26
35111,Salt Lake,Utah,Herriman,4.0,2020-04-27
35112,Salt Lake,Utah,Herriman,4.6,2020-04-28
35113,Salt Lake,Utah,Herriman,2.9,2020-04-29
35114,Salt Lake,Utah,Herriman,3.2,2020-04-30
35115,Utah,Utah,Lindon,8.6,2020-01-22
35116,Utah,Utah,Lindon,12.2,2020-01-23
35117,Utah,Utah,Lindon,10.4,2020-01-24
35118,Utah,Utah,Lindon,10.1,2020-01-25
35119,Utah,Utah,Lindon,7.6,2020-01-26
35120,Utah,Utah,Lindon,5.1,2020-01-27
35121,Utah,Utah,Lindon,3.3,2020-01-28
35122,Utah,Utah,Lindon,4.5,2020-01-29
35123,Utah,Utah,Lindon,7.5,2020-01-30
35124,Utah,Utah,Lindon,8.3,2020-01-31
35125,Utah,Utah,Lindon,7.4,2020-02-01
35126,Utah,Utah,Lindon,2.7,2020-02-02
35127,Utah,Utah,Lindon,1.6,2020-02-03
35128,Utah,Utah,Lindon,5.4,2020-02-04
35129,Utah,Utah,Lindon,4.4,2020-02-05
35130,Utah,Utah,Lindon,6.4,2020-02-06
35131,Utah,Utah,Lindon,3.0,2020-02-07
35132,Utah,Utah,Lindon,1.7,2020-02-08
35133,Utah,Utah,Lindon,4.0,2020-02-09
35134,Utah,Utah,Lindon,4.6,2020-02-10
35135,Utah,Utah,Lindon,7.2,2020-02-11
35136,Utah,Utah,Lindon,8.0,2020-02-12
35137,Utah,Utah,Lindon,6.5,2020-02-13
35138,Utah,Utah,Lindon,3.2,2020-02-14
35139,Utah,Utah,Lindon,6.6,2020-02-15
35140,Utah,Utah,Lindon,5.9,2020-02-16
35141,Utah,Utah,Lindon,1.6,2020-02-17
35142,Utah,Utah,Lindon,5.6,2020-02-18
35143,Utah,Utah,Lindon,8.2,2020-02-19
35144,Utah,Utah,Lindon,7.0,2020-02-20
35145,Utah,Utah,Lindon,10.6,2020-02-21
35146,Utah,Utah,Lindon,15.6,2020-02-22
35147,Utah,Utah,Lindon,11.2,2020-02-23
35148,Utah,Utah,Lindon,1.5,2020-02-24
35149,Utah,Utah,Lindon,3.8,2020-02-25
35150,Utah,Utah,Lindon,5.4,2020-02-26
35151,Utah,Utah,Lindon,6.0,2020-02-27
35152,Utah,Utah,Lindon,3.9,2020-02-28
35153,Utah,Utah,Lindon,2.6,2020-02-29
35154,Utah,Utah,Lindon,2.9,2020-03-01
35155,Utah,Utah,Lindon,4.7,2020-03-02
35156,Utah,Utah,Lindon,5.0,2020-03-03
35157,Utah,Utah,Lindon,3.6,2020-03-07
35158,Utah,Utah,Lindon,3.5,2020-03-08
35159,Utah,Utah,Lindon,3.6,2020-03-09
35160,Utah,Utah,Lindon,4.4,2020-03-10
35161,Utah,Utah,Lindon,4.5,2020-03-11
35162,Utah,Utah,Lindon,3.6,2020-03-12
35163,Utah,Utah,Lindon,4.8,2020-03-13
35164,Utah,Utah,Lindon,2.3,2020-03-14
35165,Utah,Utah,Lindon,1.7,2020-03-15
35166,Utah,Utah,Lindon,2.2,2020-03-16
35167,Utah,Utah,Lindon,1.8,2020-03-17
35168,Utah,Utah,Lindon,1.4,2020-03-18
35169,Utah,Utah,Lindon,3.5,2020-03-19
35170,Utah,Utah,Lindon,2.9,2020-03-20
35171,Utah,Utah,Lindon,4.2,2020-03-21
35172,Utah,Utah,Lindon,3.1,2020-03-22
35173,Utah,Utah,Lindon,2.1,2020-03-23
35174,Utah,Utah,Lindon,1.6,2020-03-24
35175,Utah,Utah,Lindon,3.5,2020-03-25
35176,Utah,Utah,Lindon,1.5,2020-03-26
35177,Utah,Utah,Lindon,3.4,2020-03-27
35178,Utah,Utah,Lindon,5.0,2020-03-28
35179,Utah,Utah,Lindon,3.1,2020-03-29
35180,Utah,Utah,Lindon,2.9,2020-03-30
35181,Utah,Utah,Lindon,2.7,2020-03-31
35182,Utah,Utah,Lindon,3.2,2020-04-01
35183,Utah,Utah,Lindon,1.6,2020-04-02
35184,Utah,Utah,Lindon,3.3,2020-04-03
35185,Utah,Utah,Lindon,2.9,2020-04-04
35186,Utah,Utah,Lindon,4.2,2020-04-05
35187,Utah,Utah,Lindon,4.0,2020-04-06
35188,Utah,Utah,Lindon,4.3,2020-04-07
35189,Utah,Utah,Lindon,5.3,2020-04-08
35190,Utah,Utah,Lindon,3.6,2020-04-09
35191,Utah,Utah,Lindon,3.4,2020-04-10
35192,Utah,Utah,Lindon,3.7,2020-04-11
35193,Utah,Utah,Lindon,2.1,2020-04-12
35194,Utah,Utah,Lindon,3.3,2020-04-13
35195,Utah,Utah,Lindon,4.6,2020-04-14
35196,Utah,Utah,Lindon,2.2,2020-04-15
35197,Utah,Utah,Lindon,1.6,2020-04-16
35198,Utah,Utah,Lindon,5.1,2020-04-17
35199,Utah,Utah,Lindon,5.7,2020-04-18
35200,Utah,Utah,Lindon,3.9,2020-04-19
35201,Utah,Utah,Lindon,3.9,2020-04-20
35202,Utah,Utah,Lindon,5.3,2020-04-21
35203,Utah,Utah,Lindon,4.8,2020-04-22
35204,Utah,Utah,Lindon,2.6,2020-04-23
35205,Utah,Utah,Lindon,3.5,2020-04-24
35206,Utah,Utah,Lindon,3.9,2020-04-25
35207,Utah,Utah,Lindon,3.5,2020-04-26
35208,Utah,Utah,Lindon,4.6,2020-04-27
35209,Utah,Utah,Lindon,4.2,2020-04-28
35210,Utah,Utah,Lindon,5.1,2020-04-29
35211,Utah,Utah,Lindon,6.4,2020-04-30
35212,Salt Lake,Utah,Salt Lake City,7.1,2020-01-22
35213,Salt Lake,Utah,Salt Lake City,7.4,2020-01-23
35214,Salt Lake,Utah,Salt Lake City,8.4,2020-01-24
35215,Salt Lake,Utah,Salt Lake City,16.1,2020-01-25
35216,Salt Lake,Utah,Salt Lake City,11.0,2020-01-26
35217,Salt Lake,Utah,Salt Lake City,2.4,2020-01-27
35218,Salt Lake,Utah,Salt Lake City,3.3,2020-01-28
35219,Salt Lake,Utah,Salt Lake City,3.1,2020-01-29
35220,Salt Lake,Utah,Salt Lake City,5.5,2020-01-30
35221,Salt Lake,Utah,Salt Lake City,7.5,2020-01-31
35222,Salt Lake,Utah,Salt Lake City,7.4,2020-02-01
35223,Salt Lake,Utah,Salt Lake City,3.6,2020-02-02
35224,Salt Lake,Utah,Salt Lake City,1.5,2020-02-03
35225,Salt Lake,Utah,Salt Lake City,2.0,2020-02-04
35226,Salt Lake,Utah,Salt Lake City,5.9,2020-02-05
35227,Salt Lake,Utah,Salt Lake City,7.1,2020-02-06
35228,Salt Lake,Utah,Salt Lake City,7.0,2020-02-07
35229,Salt Lake,Utah,Salt Lake City,2.6,2020-02-08
35230,Salt Lake,Utah,Salt Lake City,3.6,2020-02-09
35231,Salt Lake,Utah,Salt Lake City,4.4,2020-02-10
35232,Salt Lake,Utah,Salt Lake City,5.3,2020-02-11
35233,Salt Lake,Utah,Salt Lake City,7.8,2020-02-12
35234,Salt Lake,Utah,Salt Lake City,5.6,2020-02-13
35235,Salt Lake,Utah,Salt Lake City,4.0,2020-02-14
35236,Salt Lake,Utah,Salt Lake City,5.8,2020-02-15
35237,Salt Lake,Utah,Salt Lake City,6.4,2020-02-16
35238,Salt Lake,Utah,Salt Lake City,2.0,2020-02-17
35239,Salt Lake,Utah,Salt Lake City,3.6,2020-02-18
35240,Salt Lake,Utah,Salt Lake City,6.7,2020-02-19
35241,Salt Lake,Utah,Salt Lake City,6.9,2020-02-20
35242,Salt Lake,Utah,Salt Lake City,14.3,2020-02-21
35243,Salt Lake,Utah,Salt Lake City,18.0,2020-02-22
35244,Salt Lake,Utah,Salt Lake City,8.0,2020-02-23
35245,Salt Lake,Utah,Salt Lake City,1.8,2020-02-24
35246,Salt Lake,Utah,Salt Lake City,1.6,2020-02-25
35247,Salt Lake,Utah,Salt Lake City,3.5,2020-02-26
35248,Salt Lake,Utah,Salt Lake City,6.0,2020-02-27
35249,Salt Lake,Utah,Salt Lake City,4.9,2020-02-28
35250,Salt Lake,Utah,Salt Lake City,2.7,2020-02-29
35251,Salt Lake,Utah,Salt Lake City,3.3,2020-03-01
35252,Salt Lake,Utah,Salt Lake City,3.0,2020-03-02
35253,Salt Lake,Utah,Salt Lake City,4.3,2020-03-03
35254,Salt Lake,Utah,Salt Lake City,5.5,2020-03-04
35255,Salt Lake,Utah,Salt Lake City,3.5,2020-03-05
35256,Salt Lake,Utah,Salt Lake City,4.0,2020-03-06
35257,Salt Lake,Utah,Salt Lake City,7.2,2020-03-07
35258,Salt Lake,Utah,Salt Lake City,4.4,2020-03-08
35259,Salt Lake,Utah,Salt Lake City,4.5,2020-03-09
35260,Salt Lake,Utah,Salt Lake City,5.1,2020-03-10
35261,Salt Lake,Utah,Salt Lake City,4.6,2020-03-11
35262,Salt Lake,Utah,Salt Lake City,4.8,2020-03-12
35263,Salt Lake,Utah,Salt Lake City,5.0,2020-03-13
35264,Salt Lake,Utah,Salt Lake City,1.3,2020-03-14
35265,Salt Lake,Utah,Salt Lake City,1.6,2020-03-15
35266,Salt Lake,Utah,Salt Lake City,2.3,2020-03-16
35267,Salt Lake,Utah,Salt Lake City,2.5,2020-03-17
35268,Salt Lake,Utah,Salt Lake City,1.8,2020-03-18
35269,Salt Lake,Utah,Salt Lake City,4.2,2020-03-19
35270,Salt Lake,Utah,Salt Lake City,3.1,2020-03-20
35271,Salt Lake,Utah,Salt Lake City,3.8,2020-03-21
35272,Salt Lake,Utah,Salt Lake City,3.2,2020-03-22
35273,Salt Lake,Utah,Salt Lake City,2.2,2020-03-23
35274,Salt Lake,Utah,Salt Lake City,1.7,2020-03-24
35275,Salt Lake,Utah,Salt Lake City,3.4,2020-03-25
35276,Salt Lake,Utah,Salt Lake City,3.2,2020-03-26
35277,Salt Lake,Utah,Salt Lake City,3.9,2020-03-27
35278,Salt Lake,Utah,Salt Lake City,4.6,2020-03-28
35279,Salt Lake,Utah,Salt Lake City,2.9,2020-03-29
35280,Salt Lake,Utah,Salt Lake City,3.1,2020-03-30
35281,Salt Lake,Utah,Salt Lake City,2.1,2020-03-31
35282,Salt Lake,Utah,Salt Lake City,3.5,2020-04-01
35283,Salt Lake,Utah,Salt Lake City,1.7,2020-04-02
35284,Salt Lake,Utah,Salt Lake City,1.8,2020-04-03
35285,Salt Lake,Utah,Salt Lake City,4.9,2020-04-04
35286,Salt Lake,Utah,Salt Lake City,4.8,2020-04-05
35287,Salt Lake,Utah,Salt Lake City,4.3,2020-04-06
35288,Salt Lake,Utah,Salt Lake City,4.3,2020-04-07
35289,Salt Lake,Utah,Salt Lake City,4.4,2020-04-08
35290,Salt Lake,Utah,Salt Lake City,3.7,2020-04-09
35291,Salt Lake,Utah,Salt Lake City,3.3,2020-04-10
35292,Salt Lake,Utah,Salt Lake City,3.5,2020-04-11
35293,Salt Lake,Utah,Salt Lake City,2.3,2020-04-12
35294,Salt Lake,Utah,Salt Lake City,4.1,2020-04-13
35295,Salt Lake,Utah,Salt Lake City,4.8,2020-04-14
35296,Salt Lake,Utah,Salt Lake City,2.8,2020-04-15
35297,Salt Lake,Utah,Salt Lake City,1.8,2020-04-16
35298,Salt Lake,Utah,Salt Lake City,4.1,2020-04-17
35299,Salt Lake,Utah,Salt Lake City,6.0,2020-04-18
35300,Salt Lake,Utah,Salt Lake City,3.7,2020-04-19
35301,Salt Lake,Utah,Salt Lake City,5.3,2020-04-20
35302,Salt Lake,Utah,Salt Lake City,5.1,2020-04-21
35303,Salt Lake,Utah,Salt Lake City,3.4,2020-04-22
35304,Salt Lake,Utah,Salt Lake City,2.6,2020-04-23
35305,Salt Lake,Utah,Salt Lake City,2.4,2020-04-24
35306,Salt Lake,Utah,Salt Lake City,3.5,2020-04-25
35307,Salt Lake,Utah,Salt Lake City,3.6,2020-04-26
35308,Salt Lake,Utah,Salt Lake City,5.2,2020-04-27
35309,Salt Lake,Utah,Salt Lake City,4.1,2020-04-28
35310,Salt Lake,Utah,Salt Lake City,4.4,2020-04-29
35311,Salt Lake,Utah,Salt Lake City,4.9,2020-04-30
35312,Iron,Utah,Enoch,5.3,2020-01-22
35313,Iron,Utah,Enoch,3.9,2020-01-23
35314,Iron,Utah,Enoch,3.8,2020-01-24
35315,Iron,Utah,Enoch,3.7,2020-01-25
35316,Iron,Utah,Enoch,2.5,2020-01-26
35317,Iron,Utah,Enoch,1.6,2020-01-27
35318,Iron,Utah,Enoch,4.9,2020-01-28
35319,Iron,Utah,Enoch,2.3,2020-01-29
35320,Iron,Utah,Enoch,2.8,2020-01-30
35321,Iron,Utah,Enoch,3.1,2020-01-31
35322,Iron,Utah,Enoch,3.4,2020-02-01
35323,Iron,Utah,Enoch,1.1,2020-02-02
35324,Iron,Utah,Enoch,1.7,2020-02-03
35325,Iron,Utah,Enoch,3.3,2020-02-04
35326,Iron,Utah,Enoch,2.7,2020-02-05
35327,Iron,Utah,Enoch,4.7,2020-02-06
35328,Iron,Utah,Enoch,3.5,2020-02-07
35329,Iron,Utah,Enoch,1.7,2020-02-08
35330,Iron,Utah,Enoch,2.2,2020-02-09
35331,Iron,Utah,Enoch,4.3,2020-02-10
35332,Iron,Utah,Enoch,4.5,2020-02-11
35333,Iron,Utah,Enoch,4.6,2020-02-12
35334,Iron,Utah,Enoch,3.7,2020-02-13
35335,Iron,Utah,Enoch,2.7,2020-02-14
35336,Iron,Utah,Enoch,3.0,2020-02-15
35337,Iron,Utah,Enoch,2.9,2020-02-16
35338,Iron,Utah,Enoch,2.9,2020-02-17
35339,Iron,Utah,Enoch,4.2,2020-02-18
35340,Iron,Utah,Enoch,4.1,2020-02-19
35341,Iron,Utah,Enoch,5.4,2020-02-20
35342,Iron,Utah,Enoch,6.4,2020-02-21
35343,Iron,Utah,Enoch,3.3,2020-02-22
35344,Iron,Utah,Enoch,4.4,2020-02-23
35345,Iron,Utah,Enoch,4.5,2020-02-24
35346,Iron,Utah,Enoch,2.5,2020-02-25
35347,Iron,Utah,Enoch,3.1,2020-02-26
35348,Iron,Utah,Enoch,3.3,2020-02-27
35349,Iron,Utah,Enoch,3.8,2020-02-28
35350,Iron,Utah,Enoch,2.1,2020-02-29
35351,Iron,Utah,Enoch,2.0,2020-03-01
35352,Iron,Utah,Enoch,3.2,2020-03-02
35353,Iron,Utah,Enoch,2.3,2020-03-03
35354,Iron,Utah,Enoch,3.6,2020-03-04
35355,Iron,Utah,Enoch,3.4,2020-03-05
35356,Iron,Utah,Enoch,3.0,2020-03-06
35357,Iron,Utah,Enoch,2.8,2020-03-07
35358,Iron,Utah,Enoch,3.8,2020-03-08
35359,Iron,Utah,Enoch,3.4,2020-03-09
35360,Iron,Utah,Enoch,3.7,2020-03-10
35361,Iron,Utah,Enoch,2.0,2020-03-11
35362,Iron,Utah,Enoch,2.9,2020-03-12
35363,Iron,Utah,Enoch,2.6,2020-03-13
35364,Iron,Utah,Enoch,1.3,2020-03-14
35365,Iron,Utah,Enoch,1.2,2020-03-15
35366,Iron,Utah,Enoch,1.8,2020-03-16
35367,Iron,Utah,Enoch,1.5,2020-03-17
35368,Iron,Utah,Enoch,1.4,2020-03-18
35369,Iron,Utah,Enoch,1.4,2020-03-19
35370,Iron,Utah,Enoch,2.8,2020-03-20
35371,Iron,Utah,Enoch,4.0,2020-03-21
35372,Iron,Utah,Enoch,2.4,2020-03-22
35373,Iron,Utah,Enoch,1.2,2020-03-23
35374,Iron,Utah,Enoch,1.5,2020-03-24
35375,Iron,Utah,Enoch,1.7,2020-03-25
35376,Iron,Utah,Enoch,2.1,2020-03-26
35377,Iron,Utah,Enoch,1.7,2020-03-27
35378,Iron,Utah,Enoch,4.7,2020-03-28
35379,Iron,Utah,Enoch,2.8,2020-03-29
35380,Iron,Utah,Enoch,3.3,2020-03-30
35381,Iron,Utah,Enoch,2.8,2020-03-31
35382,Iron,Utah,Enoch,2.3,2020-04-01
35383,Iron,Utah,Enoch,1.5,2020-04-02
35384,Iron,Utah,Enoch,3.4,2020-04-03
35385,Iron,Utah,Enoch,2.8,2020-04-04
35386,Iron,Utah,Enoch,4.2,2020-04-05
35387,Iron,Utah,Enoch,3.7,2020-04-06
35388,Iron,Utah,Enoch,4.2,2020-04-07
35389,Iron,Utah,Enoch,3.2,2020-04-08
35390,Iron,Utah,Enoch,0.8,2020-04-09
35391,Iron,Utah,Enoch,2.6,2020-04-10
35392,Iron,Utah,Enoch,2.5,2020-04-11
35393,Iron,Utah,Enoch,5.7,2020-04-12
35394,Iron,Utah,Enoch,4.0,2020-04-13
35395,Iron,Utah,Enoch,3.5,2020-04-14
35396,Iron,Utah,Enoch,2.7,2020-04-15
35397,Iron,Utah,Enoch,2.3,2020-04-16
35398,Iron,Utah,Enoch,1.8,2020-04-17
35399,Iron,Utah,Enoch,2.2,2020-04-18
35400,Iron,Utah,Enoch,2.7,2020-04-19
35401,Iron,Utah,Enoch,2.2,2020-04-20
35402,Iron,Utah,Enoch,3.8,2020-04-21
35403,Iron,Utah,Enoch,4.0,2020-04-22
35404,Iron,Utah,Enoch,4.4,2020-04-23
35405,Iron,Utah,Enoch,3.9,2020-04-24
35406,Iron,Utah,Enoch,3.7,2020-04-25
35407,Iron,Utah,Enoch,3.9,2020-04-26
35408,Iron,Utah,Enoch,4.5,2020-04-27
35409,Iron,Utah,Enoch,4.0,2020-04-28
35410,Iron,Utah,Enoch,4.0,2020-04-29
35411,Iron,Utah,Enoch,4.9,2020-04-30
35412,Cache,Utah,Smithfield,13.6,2020-01-22
35413,Cache,Utah,Smithfield,12.2,2020-01-23
35414,Cache,Utah,Smithfield,17.8,2020-01-24
35415,Cache,Utah,Smithfield,17.1,2020-01-25
35416,Cache,Utah,Smithfield,13.8,2020-01-26
35417,Cache,Utah,Smithfield,2.6,2020-01-27
35418,Cache,Utah,Smithfield,7.5,2020-01-28
35419,Cache,Utah,Smithfield,6.9,2020-01-29
35420,Cache,Utah,Smithfield,7.2,2020-01-30
35421,Cache,Utah,Smithfield,10.1,2020-01-31
35422,Cache,Utah,Smithfield,21.8,2020-02-01
35423,Cache,Utah,Smithfield,11.6,2020-02-02
35424,Cache,Utah,Smithfield,1.0,2020-02-03
35425,Cache,Utah,Smithfield,4.9,2020-02-04
35426,Cache,Utah,Smithfield,11.4,2020-02-05
35427,Cache,Utah,Smithfield,10.0,2020-02-06
35428,Cache,Utah,Smithfield,0.9,2020-02-07
35429,Cache,Utah,Smithfield,2.1,2020-02-08
35430,Cache,Utah,Smithfield,3.2,2020-02-09
35431,Cache,Utah,Smithfield,6.0,2020-02-10
35432,Cache,Utah,Smithfield,11.3,2020-02-11
35433,Cache,Utah,Smithfield,23.0,2020-02-12
35434,Cache,Utah,Smithfield,16.2,2020-02-13
35435,Cache,Utah,Smithfield,6.9,2020-02-14
35436,Cache,Utah,Smithfield,2.6,2020-02-15
35437,Cache,Utah,Smithfield,4.0,2020-02-16
35438,Cache,Utah,Smithfield,1.5,2020-02-17
35439,Cache,Utah,Smithfield,5.8,2020-02-18
35440,Cache,Utah,Smithfield,8.4,2020-02-19
35441,Cache,Utah,Smithfield,8.2,2020-02-20
35442,Cache,Utah,Smithfield,14.2,2020-02-21
35443,Cache,Utah,Smithfield,22.6,2020-02-22
35444,Cache,Utah,Smithfield,25.5,2020-02-23
35445,Cache,Utah,Smithfield,1.9,2020-02-24
35446,Cache,Utah,Smithfield,4.0,2020-02-25
35447,Cache,Utah,Smithfield,7.1,2020-02-26
35448,Cache,Utah,Smithfield,19.0,2020-02-27
35449,Cache,Utah,Smithfield,19.9,2020-02-28
35450,Cache,Utah,Smithfield,13.9,2020-02-29
35451,Cache,Utah,Smithfield,1.4,2020-03-01
35452,Cache,Utah,Smithfield,5.4,2020-03-02
35453,Cache,Utah,Smithfield,9.1,2020-03-03
35454,Cache,Utah,Smithfield,11.3,2020-03-04
35455,Cache,Utah,Smithfield,11.5,2020-03-05
35456,Cache,Utah,Smithfield,16.8,2020-03-06
35457,Cache,Utah,Smithfield,6.2,2020-03-07
35458,Cache,Utah,Smithfield,2.6,2020-03-08
35459,Cache,Utah,Smithfield,5.9,2020-03-09
35460,Cache,Utah,Smithfield,3.2,2020-03-10
35461,Cache,Utah,Smithfield,4.3,2020-03-11
35462,Cache,Utah,Smithfield,3.8,2020-03-12
35463,Cache,Utah,Smithfield,6.5,2020-03-13
35464,Cache,Utah,Smithfield,2.8,2020-03-14
35465,Cache,Utah,Smithfield,1.4,2020-03-15
35466,Cache,Utah,Smithfield,3.9,2020-03-16
35467,Cache,Utah,Smithfield,3.9,2020-03-17
35468,Cache,Utah,Smithfield,2.2,2020-03-18
35469,Cache,Utah,Smithfield,3.0,2020-03-19
35470,Cache,Utah,Smithfield,4.1,2020-03-20
35471,Cache,Utah,Smithfield,3.9,2020-03-21
35472,Cache,Utah,Smithfield,3.3,2020-03-22
35473,Cache,Utah,Smithfield,1.9,2020-03-23
35474,Cache,Utah,Smithfield,1.4,2020-03-24
35475,Cache,Utah,Smithfield,1.7,2020-03-25
35476,Cache,Utah,Smithfield,1.5,2020-03-26
35477,Cache,Utah,Smithfield,3.1,2020-03-27
35478,Cache,Utah,Smithfield,4.8,2020-03-28
35479,Cache,Utah,Smithfield,3.5,2020-03-29
35480,Cache,Utah,Smithfield,2.8,2020-03-30
35481,Cache,Utah,Smithfield,1.4,2020-03-31
35482,Cache,Utah,Smithfield,0.7,2020-04-01
35483,Cache,Utah,Smithfield,1.0,2020-04-02
35484,Cache,Utah,Smithfield,1.5,2020-04-03
35485,Cache,Utah,Smithfield,3.3,2020-04-04
35486,Cache,Utah,Smithfield,3.0,2020-04-05
35487,Cache,Utah,Smithfield,3.7,2020-04-06
35488,Cache,Utah,Smithfield,3.7,2020-04-07
35489,Cache,Utah,Smithfield,3.3,2020-04-08
35490,Cache,Utah,Smithfield,4.0,2020-04-09
35491,Cache,Utah,Smithfield,3.6,2020-04-10
35492,Cache,Utah,Smithfield,4.4,2020-04-11
35493,Cache,Utah,Smithfield,1.3,2020-04-12
35494,Cache,Utah,Smithfield,3.5,2020-04-13
35495,Cache,Utah,Smithfield,4.3,2020-04-14
35496,Cache,Utah,Smithfield,2.1,2020-04-15
35497,Cache,Utah,Smithfield,1.5,2020-04-16
35498,Cache,Utah,Smithfield,3.4,2020-04-17
35499,Cache,Utah,Smithfield,5.9,2020-04-18
35500,Cache,Utah,Smithfield,3.8,2020-04-19
35501,Cache,Utah,Smithfield,4.7,2020-04-20
35502,Cache,Utah,Smithfield,5.2,2020-04-21
35503,Cache,Utah,Smithfield,3.5,2020-04-22
35504,Cache,Utah,Smithfield,2.8,2020-04-23
35505,Cache,Utah,Smithfield,3.1,2020-04-24
35506,Cache,Utah,Smithfield,4.3,2020-04-25
35507,Cache,Utah,Smithfield,3.7,2020-04-26
35508,Cache,Utah,Smithfield,4.2,2020-04-27
35509,Cache,Utah,Smithfield,3.2,2020-04-28
35510,Cache,Utah,Smithfield,3.9,2020-04-29
35511,Cache,Utah,Smithfield,4.4,2020-04-30
35512,Salt Lake,Utah,Midvale,5.7,2020-01-22
35513,Salt Lake,Utah,Midvale,7.3,2020-01-23
35514,Salt Lake,Utah,Midvale,6.8,2020-01-24
35515,Salt Lake,Utah,Midvale,10.2,2020-01-25
35516,Salt Lake,Utah,Midvale,6.9,2020-01-26
35517,Salt Lake,Utah,Midvale,2.1,2020-01-27
35518,Salt Lake,Utah,Midvale,5.3,2020-01-28
35519,Salt Lake,Utah,Midvale,5.1,2020-01-29
35520,Salt Lake,Utah,Midvale,7.3,2020-01-30
35521,Salt Lake,Utah,Midvale,8.1,2020-01-31
35522,Salt Lake,Utah,Midvale,5.3,2020-02-01
35523,Salt Lake,Utah,Midvale,2.4,2020-02-02
35524,Salt Lake,Utah,Midvale,1.5,2020-02-03
35525,Salt Lake,Utah,Midvale,7.1,2020-02-04
35526,Salt Lake,Utah,Midvale,5.1,2020-02-05
35527,Salt Lake,Utah,Midvale,6.0,2020-02-06
35528,Salt Lake,Utah,Midvale,5.3,2020-02-07
35529,Salt Lake,Utah,Midvale,2.4,2020-02-08
35530,Salt Lake,Utah,Midvale,3.1,2020-02-09
35531,Salt Lake,Utah,Midvale,5.5,2020-02-10
35532,Salt Lake,Utah,Midvale,6.9,2020-02-11
35533,Salt Lake,Utah,Midvale,6.9,2020-02-12
35534,Salt Lake,Utah,Midvale,5.7,2020-02-13
35535,Salt Lake,Utah,Midvale,2.9,2020-02-14
35536,Salt Lake,Utah,Midvale,5.5,2020-02-15
35537,Salt Lake,Utah,Midvale,5.8,2020-02-16
35538,Salt Lake,Utah,Midvale,1.6,2020-02-17
35539,Salt Lake,Utah,Midvale,5.6,2020-02-18
35540,Salt Lake,Utah,Midvale,7.4,2020-02-19
35541,Salt Lake,Utah,Midvale,8.2,2020-02-20
35542,Salt Lake,Utah,Midvale,14.6,2020-02-21
35543,Salt Lake,Utah,Midvale,18.3,2020-02-22
35544,Salt Lake,Utah,Midvale,7.0,2020-02-23
35545,Salt Lake,Utah,Midvale,1.3,2020-02-24
35546,Salt Lake,Utah,Midvale,5.0,2020-02-25
